turn_id,strategy_id,model_id,direction,maximum_edge,best_open_time,best_open_price,best_close_time,best_close_price,preliminary_status,causal_mode_in_status,final_capture_class,causal_reason,review_notes
2026-08-14_132026.SH_T058,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.228,10:59:47,136.761,11:00:03,136.989,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132026.SH_T058,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.228,10:59:47,136.761,11:00:03,136.989,opening_inventory_or_cash_capacity_blocked,unreviewed,unreviewed,,
2026-08-14_132026.SH_T059,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.227,11:00:03,136.989,11:01:26,136.762,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132026.SH_T059,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.227,11:00:03,136.989,11:01:26,136.762,preexisting_reaching_order_needs_execution_audit,unreviewed,unreviewed,,
2026-08-14_132026.SH_T060,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.427,11:01:26,136.762,11:03:45,137.189,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132026.SH_T060,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.427,11:01:26,136.762,11:03:45,137.189,opening_capacity_partial,unreviewed,unreviewed,,
2026-08-14_132026.SH_T061,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.426,11:03:45,137.189,11:03:55,136.763,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132026.SH_T061,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.426,11:03:45,137.189,11:03:55,136.763,preexisting_reaching_order_needs_execution_audit,unreviewed,unreviewed,,
2026-08-14_132026.SH_T062,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.212,11:03:55,136.763,11:05:52,136.975,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132026.SH_T062,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.212,11:03:55,136.763,11:05:52,136.975,opening_capacity_partial,unreviewed,unreviewed,,
2026-08-14_132026.SH_T063,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.21,11:05:52,136.975,11:05:56,136.765,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132026.SH_T063,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.21,11:05:52,136.975,11:05:56,136.765,preexisting_reaching_order_needs_execution_audit,unreviewed,unreviewed,,
2026-08-14_132026.SH_T064,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.206,11:05:56,136.765,11:07:33,136.971,exact_best_pair_capture,unreviewed,unreviewed,,
2026-08-14_132026.SH_T064,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.206,11:05:56,136.765,11:07:33,136.971,opening_capacity_partial,unreviewed,unreviewed,,
2026-08-14_132026.SH_T065,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.494,11:07:33,136.971,11:12:22,136.477,economic_pair_nearby_needs_cross_turn_review,unreviewed,unreviewed,,
2026-08-14_132026.SH_T065,maker_v01_queue,maker_queue_v1_0,sell_then_buy,0.494,11:07:33,136.971,11:12:22,136.477,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
2026-08-14_132026.SH_T066,maker_v01_priority,maker_priority_v1_33_candidate,buy_then_sell,0.304,11:12:22,136.477,11:15:24,136.781,causal_mode_in_review_required,unreviewed,unreviewed,,
2026-08-14_132026.SH_T066,maker_v01_queue,maker_queue_v1_0,buy_then_sell,0.304,11:12:22,136.477,11:15:24,136.781,opening_capacity_partial,unreviewed,unreviewed,,
2026-08-14_132026.SH_T067,maker_v01_priority,maker_priority_v1_33_candidate,sell_then_buy,0.26,11:15:24,136.781,11:15:42,136.521,economic_pair_cross_turn_600s_needs_path_review,unreviewed,unreviewed,,
